"questionId","year","subject","questionType","reasoning_type","difficulty","static_vs_dynamic","suggested_difficulty","suggested_static_vs_dynamic","suggested_reasoning_type","passage_id","suggested_passage_id","question_nature","suggested_question_nature","primary_concept","concepts","concept_suggestions","questionText","question_intent","cognitive_level","trap_type","secondary_subject","error_prone_area","confidence_level","trend_tag","set_id","set_type"
"UPSC_2022_GS1_Q33","2022","General Studies","mcq_standard","","","","","","","","","","","Software as a Service","","",",Q33. With reference to 'Software as a Service (SaaS)', consider the following statements: 1. SaaS buyers can customize the user interface and can change the data fields. 2. SaaS users can access their data through their mobile devices. 3. Outlook, Hotmail and Yahoo! Mail are forms of SaaS. Which of the statements given above are correct? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q34","2022","General Studies","mcq_standard","","","","","","","","","","","Fractional Orbital Bombardment System","","",",Q34. Which one of the following statements best reflects the idea behind the 'Fractional Orbital Bombardment System' often talked about in media? (a) A hypersonic missile is launched into space to counter the asteroid approaching the Earth and explode it in space. (b) A spacecraft lands on another planet after making several orbital motions. (c) A missile is put into a stable orbit around the Earth and deorbits over a target on the Earth. (d) A spacecraft moves along a comet with the same speed and places a probe on its surface.","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2022_GS1_Q35","2022","General Studies","mcq_standard","","","","","","","","","","","Qubit","","",",Q35. Which one of the following is the context in which the term 'qubit' is mentioned? (a) Cloud Services (b) Quantum Computing (c) Visible Light Communication Technologies (d) Wireless Communication Technologies","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2022_GS1_Q36","2022","General Studies","mcq_standard","","","","","","","","","","","Short-Range Communication Technologies","","",",Q36. Consider the following communication technologies: 1. Closed-circuit Television 2. Radio Frequency Identification 3. Wireless Local Area Network Which of the above are considered Short-Range devices/technologies? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q37","2022","General Studies","mcq_standard","","","","","","","","","","","Biofilms","","",",Q37. Consider the following statements: 1. Biofilms can form on medical implants within human tissues. 2. Biofilms can form on food and food processing surfaces. 3. Biofilms can exhibit antibiotic resistance. Which of the statements given above are correct? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q38","2022","General Studies","mcq_standard","","","","","","","","","","","Probiotics","","",",Q38. Consider the following statements in respect of probiotics: 1. Probiotics are made of both bacteria and yeast. 2. The organisms in probiotics are found in foods we ingest but they do not naturally occur in our gut. 3. Probiotics help in the digestion of milk sugars. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) 1 and 3 (d) 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q39","2022","General Studies","mcq_standard","","","","","","","","","","","COVID-19 Vaccine Platforms","","",",Q39. In the context of vaccines manufactured to prevent COVID-19 pandemic, consider the following statements: 1. The Serum Institute of India produced COVID-19 vaccine named Covishield using mRNA platform. 2. Sputnik V vaccine is manufactured using vector based platform. 3. COVAXIN is an inactivated pathogen based vaccine. Which of the statements given above are correct? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q40","2022","General Studies","mcq_standard","","","","","","","","","","","Solar Storm Effects","","",",Q40. If a major solar storm (solar flare) reaches the Earth, which of the following are the possible effects on the Earth? 1. GPS and navigation systems could fail. 2. Tsunamis could occur at equatorial regions. 3. Power grids could be damaged. 4. Intense auroras could occur over much of the Earth. 5. Forest fires could take place over much of the planet. 6. Orbits of the satellites could be disturbed. 7. Shortwave radio communication of the aircraft flying over polar regions could be interrupted. Select the correct answer using the code given below: (a) 1, 2, 4 and 5 only (b) 2, 3, 5, 6 and 7 only (c) 1, 3, 4, 6 and 7 only (d) 1, 2, 3, 4, 5, 6 and 7","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q41","2022","General Studies","mcq_standard","","","","","","","","","","","Climate Action Tracker","","",",Q41. 'Climate Action Tracker' which monitors the emission reduction pledges of different countries is a: (a) Database created by coalition of research organisations (b) Wing of 'Intergovernmental Panel on Climate Change' (c) Committee under 'United Nations Framework Convention on Climate Change' (d) Agency promoted and financed by United Nations Environment Programme and World Bank","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2022_GS1_Q42","2022","General Studies","mcq_standard","","","","","","","","","","","Climate Group and EP100","","",",Q42. Consider the following statements: 1. 'The Climate Group' is an international non-profit organization that drives climate action by building large networks and runs them. 2. The International Energy Agency in partnership with the Climate Group launched a global initiative 'EP100'. 3. EP100 brings together leading companies committed to driving innovation in energy efficiency and increasing competitiveness while delivering on emission reduction goals. 4. Some Indian companies are members of EP100. 5. The International Energy Agency is the Secretariat to the 'Under2 Coalition'. Which of the statements given above are correct? (a) 1, 2, 4 and 5 (b) 1, 3 and 4 only (c) 2, 3 and 5 only (d) 1, 2, 3, 4 and 5","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q43","2022","General Studies","mcq_standard","","","","","","","","","","","Wetlands Ecosystem Services","","",",Q43. 'If rainforests and tropical forests are the lungs of the Earth, then surely wetlands function as its kidneys.' Which one of the following functions of wetlands best reflects the above statement? (a) The water cycle in wetlands involves surface runoff, subsoil percolation and evaporation. (b) Algae form the nutrient base upon which fish, crustaceans, molluscs, birds, reptiles and mammals thrive. (c) Wetlands play a vital role in maintaining sedimentation balance and soil stabilization. (d) Aquatic plants absorb heavy metals and excess nutrients.","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q44","2022","General Studies","mcq_standard","","","","","","","","","","","WHO Air Quality Guidelines","","",",Q44. In the context of WHO Air Quality Guidelines, consider the following statements: 1. The 24-hour mean of PM2.5 should not exceed 15 ug/m3 and annual mean of PM10 should not exceed 5 ug/m3. 2. In a year, the highest levels of ozone pollution occur during the periods of inclement weather. 3. PM10 can penetrate the lung barrier and enter the bloodstream. 4. Excessive ozone in the air can trigger asthma. Which of the statements given above are correct? (a) 1, 3 and 4 (b) 1 and 4 only (c) 2, 3 and 4 (d) 1 and 2 only","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q45","2022","General Studies","mcq_standard","","","","","","","","","","","Gucchi Mushroom","","",",Q45. With reference to 'Gucchi' sometimes mentioned in the news, consider the following statements: 1. It is a fungus. 2. It grows in some Himalayan forest areas. 3. It is commercially cultivated in the Himalayan foothills of north-eastern India. Which of the statements given above is/are correct? (a) 1 only (b) 3 only (c) 1 and 2 (d) 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q46","2022","General Studies","mcq_standard","","","","","","","","","","","Polyethylene Terephthalate (PET)","","",",Q46. With reference to polyethylene terephthalate, the use of which is so widespread in our daily lives, consider the following statements: 1. Its fibres can be blended with wool and cotton fibres to reinforce their properties. 2. Containers made of it can be used to store any alcoholic beverage. 3. Bottles made of it can be recycled into other products. 4. Articles made of it can be easily disposed of by incineration without causing greenhouse gas emissions. Which of the statements given above are correct? (a) 1 and 3 (b) 2 and 4 (c) 1 and 4 (d) 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q47","2022","General Studies","mcq_standard","","","","","","","","","","","Bird Identification","","",",Q47. Which of the following is not a bird? (a) Golden Mahseer (b) Indian Nightjar (c) Spoonbill (d) White Ibis","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2022_GS1_Q48","2022","General Studies","mcq_standard","","","","","","","","","","","Nitrogen Fixing Plants","","",",Q48. Which of the following are nitrogen-fixing plants? 1. Alfalfa 2. Amaranth 3. Chickpea 4. Clover 5. Purslane (Kulfa) 6. Spinach Select the correct answer using the code given below: (a) 1, 3 and 4 only (b) 1, 3, 5 and 6 only (c) 2, 4, 5 and 6 only (d) 1, 2, 4, 5 and 6","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2022_GS1_Q49","2022","General Studies","mcq_standard","","","","","","","","","","","Bioremediation","","",",Q49. 'Bioremediation technology' is talked about in which one of the following situations? (a) Restoration of damaged coral reefs (b) Development of building materials using plant residues (c) Identification of areas for exploration/extraction of shale gas (d) Providing salt licks for wild animals in forests/protected areas","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2022_GS1_Q50","2022","General Studies","mcq_standard","","","","","","","","","","","Miyawaki Method","","",",Q50. The 'Miyawaki method' is well known for the: (a) Promotion of commercial farming in arid and semi-arid areas (b) Development of gardens using genetically modified flora (c) Creation of mini forests in urban areas (d) Harvesting wind energy on coastal areas and on sea surfaces","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2022_GS1_Q51","2022","General Studies","mcq_standard","","","","","","","","","","","Government of India Act 1919 Reserved Subjects","","",",Q51. In the Government of India Act 1919, the functions of Provincial Government were divided into 'Reserved' and 'Transferred' subjects. Which of the following were treated as 'Reserved' subjects? 1. Administration of Justice 2. Local Self-Government 3. Land Revenue 4. Police Select the correct answer using the code given below: (a) 1, 2 and 3 (b) 2, 3 and 4 (c) 1, 3 and 4 (d) 1, 2 and 4","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2022_GS1_Q52","2022","General Studies","mcq_standard","","","","","","","","","","","Fanam Coin","","",",Q52. In medieval India, the term 'Fanam' referred to: (a) Clothing (b) Coins (c) Ornaments (d) Weapons","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2022_GS1_Q53","2022","General Studies","mcq_standard","","","","","","","","","","","Ghadar Party Associates","","",",Q53. Consider the following freedom fighters: 1. Barindra Kumar Ghosh 2. Jogesh Chandra Chatterjee 3. Rash Behari Bose Who of the above was/were actively associated with the Ghadar Party? (a) 1 and 2 (b) 2 only (c) 1 and 3 (d) 3 only","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2022_GS1_Q54","2022","General Studies","mcq_standard","","","","","","","","","","","Cripps Mission Proposals","","",",Q54. With reference to the proposals of Cripps Mission, consider the following statements: 1. The Constituent Assembly would have members nominated by the Provincial Assemblies as well as the Princely States. 2. Any Province, which is not prepared to accept the new Constitution would have the right to sign a separate agreement with Britain regarding its future status. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q55","2022","General Studies","mcq_standard","","","","","","","","","","","Jaina Texts","","",",Q55. With reference to Indian history, consider the following texts: 1. Nettipakarana 2. Parishishtaparvan 3. Avadanasataka 4. Trishashtilakshana Mahapurana Which of the above are Jaina texts? (a) 1, 2 and 3 (b) 2 and 4 only (c) 1, 3 and 4 (d) 2, 3 and 4","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2022_GS1_Q56","2022","General Studies","mcq_standard","","","","","","","","","","","Scholars and Traditions","","",",Q56. With reference to Indian history, consider the following pairs: Historical person - Known as 1. Aryadeva - Jaina scholar 2. Dignaga - Buddhist scholar 3. Nathamuni - Vaishnava scholar How many pairs given above are correctly matched? (a) None of the pairs (b) Only one pair (c) Only two pairs (d) All three pairs","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2022_GS1_Q57","2022","General Studies","mcq_standard","","","","","","","","","","","Mongol Invasions","","",",Q57. With reference to Indian history, consider the following statements: 1. The first Mongol invasion of India happened during the reign of Jalal-ud-din Khalji. 2. During the reign of Ala-ud-din Khalji, one Mongol assault marched up to Delhi and besieged the city. 3. Muhammad-bin-Tughlaq temporarily lost portions of north-west of his kingdom to Mongols. Which of the statements given above is/are correct? (a) 1 and 2 (b) 2 only (c) 1 and 3 (d) 3 only","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q58","2022","General Studies","mcq_standard","","","","","","","","","","","Kulah-Daran","","",",Q58. With reference to Indian history, who of the following were known as 'Kulah-Daran'? (a) Arab merchants (b) Qalandars (c) Persian calligraphists (d) Sayyids","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2022_GS1_Q59","2022","General Studies","mcq_standard","","","","","","","","","","","European Trading Companies in India","","",",Q59. With reference to Indian history, consider the following statements: 1. The Dutch established their factories/warehouses on the east coast on lands granted to them by Gajapati rulers. 2. Alfonso de Albuquerque captured Goa from the Bijapur Sultanate. 3. The English East India Company established a factory at Madras on a plot of land leased from a representative of the Vijayanagara empire. Which of the statements given above are correct? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q60","2022","General Studies","mcq_standard","","","","","","","","","","","Arthashastra on Slavery","","",",Q60. According to Kautilya's Arthashastra, which of the following are correct? 1. A person could be a slave as a result of a judicial punishment. 2. If a female slave bore her master a son, she was legally free. 3. If a son born to a female slave was fathered by her master, the son was entitled to the legal status of the master's son. Which of the statements given above are correct? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q61","2022","General Studies","mcq_standard","","","","","","","","","","","Capital Flight and ECBs","","",",Q61. Consider the following statements: 1. Tight monetary policy of US Federal Reserve could lead to capital flight. 2. Capital flight may increase the interest cost of firms with existing External Commercial Borrowings (ECBs). 3. Devaluation of domestic currency decreases the currency risk associated with ECBs. Which of the statements given above are correct? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q62","2022","General Studies","mcq_standard","","","","","","","","","","","Tea Producing States","","",",Q62. Consider the following States: 1. Andhra Pradesh 2. Kerala 3. Himachal Pradesh 4. Tripura How many of the above are generally known as tea-producing States? (a) Only one State (b) Only two States (c) Only three States (d) All four States","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2022_GS1_Q63","2022","General Studies","mcq_standard","","","","","","","","","","","Credit Rating Agencies","","",",Q63. Consider the following statements: 1. In India, credit rating agencies are regulated by Reserve Bank of India. 2. The rating agency popularly known as ICRA is a public limited company. 3. Brickwork Ratings is an Indian credit rating agency. Which of the statements given above are correct? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q64","2022","General Studies","mcq_standard","","","","","","","","","","","Banks Board Bureau","","",",Q64. With reference to the Banks Board Bureau (BBB), which of the following statements are correct? 1. The Governor of RBI is the Chairman of BBB. 2. BBB recommends for the selection of heads for Public Sector Banks. 3. BBB helps the Public Sector Banks in developing strategies and capital raising plans. Select the correct answer using the code given below: (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q65","2022","General Studies","mcq_standard","","","","","","","","","","","Convertible Bonds","","",",Q65. With reference to Convertible Bonds, consider the following statements: 1. As there is an option to exchange the bond for equity, Convertible Bonds pay a lower rate of interest. 2. The option to convert to equity affords the bondholder a degree of indexation to rising consumer prices. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q66","2022","General Studies","mcq_standard","","","","","","","","","","","India Membership in International Organizations","","",",Q66. Consider the following: 1. Asian Infrastructure Investment Bank 2. Missile Technology Control Regime 3. Shanghai Cooperation Organisation India is a member of which of the above? (a) 1 and 2 only (b) 3 only (c) 2 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2022_GS1_Q67","2022","General Studies","mcq_standard","","","","","","","","","","","Vietnam Economy and Politics","","",",Q67. Consider the following statements: 1. Vietnam has been one of the fastest growing economies in the world in the recent years. 2. Vietnam is led by a multi-party political system. 3. Vietnam's economic growth is linked to its integration with global supply chains and focus on exports. 4. For a long time Vietnam's low labour costs and stable exchange rates have attracted global manufacturers. 5. Vietnam has the most productive e-service sector in the Indo-Pacific region. Which of the statements given above are correct? (a) 2 and 4 (b) 3 and 5 (c) 1, 3 and 4 (d) 1 and 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q68","2022","General Studies","mcq_standard","","","","","","","","","","","RBI Inflation Mandate","","",",Q68. In India, which one of the following is responsible for maintaining price stability by controlling inflation? (a) Department of Consumer Affairs (b) Expenditure Management Commission (c) Financial Stability and Development Council (d) Reserve Bank of India","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2022_GS1_Q69","2022","General Studies","mcq_standard","","","","","","","","","","","Non-Fungible Tokens","","",",Q69. With reference to Non-Fungible Tokens (NFTs), consider the following statements: 1. They enable the digital representation of physical assets. 2. They are unique cryptographic tokens that exist on a blockchain. 3. They can be traded or exchanged at equivalency and therefore can be used as a medium of commercial transactions. Which of the statements given above are correct? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q70","2022","General Studies","mcq_standard","","","","","","","","","","","Reservoirs and States","","",",Q70. Consider the following pairs: Reservoir - States 1. Chatra prabha - Telangana 2. Gandhi Sagar - Madhya Pradesh 3. Indira Sagar - Andhra Pradesh 4. Maithon - Chhattisgarh How many pairs given above are not correctly matched? (a) Only one pair (b) Only two pairs (c) Only three pairs (d) All four pairs","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2022_GS1_Q71","2022","General Studies","mcq_standard","","","","","","","","","","","Labour Bureau Statistics","","",",Q71. In India, which one of the following compiles information on industrial disputes, closures, retrenchments and lay-offs in factories employing workers? (a) Central Statistics Office (b) Department for Promotion of Industry and Internal Trade (c) Labour Bureau (d) National Technical Manpower Information System","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2022_GS1_Q72","2022","General Studies","mcq_standard","","","","","","","","","","","Coal Controller's Organization","","",",Q72. In India, what is the role of the Coal Controller's Organization (CCO)? 1. CCO is the major source of Coal Statistics in Government of India. 2. It monitors progress of development of Captive Coal/Lignite blocks. 3. It hears any objection to the Government notification relating to acquisition of coal-bearing areas. 4. It ensures that coal mining companies deliver the coal to end users in the prescribed time. Select the correct answer using the code given below: (a) 1, 2 and 3 (b) 3 and 4 only (c) 1 and 2 only (d) 1, 3 and 4","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q73","2022","General Studies","mcq_standard","","","","","","","","","","","Fifth Schedule Consequences","","",",Q73. If a particular area is brought under the Fifth Schedule of the Constitution of India, which one of the following statements best reflects the consequence of it? (a) This would prevent the transfer of land of tribal people to non-tribal people. (b) This would create a local self-governing body in that area. (c) This would convert that area into a Union Territory. (d) The State having such areas would be declared a Special Category State.","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2022_GS1_Q74","2022","General Studies","mcq_standard","","","","","","","","","","","India Sanitation Coalition and NIUA","","",",Q74. Consider the following statements: 1. The India Sanitation Coalition is a platform to promote sustainable sanitation and is funded by the Government of India and the World Health Organization. 2. The National Institute of Urban Affairs is an apex body of the Ministry of Housing and Urban Affairs in Government of India and provides innovative solutions to address the challenges of Urban India. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q75","2022","General Studies","mcq_standard","","","","","","","","","","","Central Ground Water Authority","","",",Q75. Which one of the following has been constituted under the Environment (Protection) Act, 1986? (a) Central Water Commission (b) Central Ground Water Board (c) Central Ground Water Authority (d) National Water Development Agency","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2022_GS1_Q76","2022","General Studies","mcq_standard","","","","","","","","","","","UN Credentials Committee","","",",Q76. With reference to the 'United Nations Credentials Committee', consider the following statements: 1. It is a committee set up by the UN Security Council and works under its supervision. 2. It traditionally meets in March, June and September every year. 3. It assesses the credentials of all UN members before submitting a report to the General Assembly for approval. Which of the statements given above are correct? (a) 3 only (b) 1 and 3 (c) 2 and 3 (d) 1 and 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q77","2022","General Studies","mcq_standard","","","","","","","","","","","Polar Code","","",",Q77. Which one of the following statements best describes the Polar Code? (a) It is the international code of safety for ships operating in polar waters. (b) It is the agreement of the countries around the North Pole regarding the demarcation of their territories in the polar region. (c) It is a set of norms to be followed by the countries whose scientists undertake research studies in the North Pole and South Pole. (d) It is a trade and security agreement of the member countries of the Arctic Council.","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2022_GS1_Q78","2022","General Studies","mcq_standard","","","","","","","","","","","UN General Assembly Observers","","",",Q78. With reference to the United Nations General Assembly, consider the following statements: 1. The UN General Assembly can grant observer status to the non-member States. 2. Inter-governmental organisations can seek observer status in the UN General Assembly. 3. Permanent Observers in the UN General Assembly can maintain missions at the UN headquarters. Which of the statements given above are correct? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q79","2022","General Studies","mcq_standard","","","","","","","","","","","Tea Board of India","","",",Q79. With reference to the 'Tea Board' in India, consider the following statements: 1. The Tea Board is a statutory body. 2. It is a regulatory body attached to the Ministry of Agriculture and Farmers Welfare. 3. The Tea Board's Head Office is situated in Bengaluru. 4. The Board has overseas offices at Dubai and Moscow. Which of the statements given above are correct? (a) 1 and 3 (b) 2 and 4 (c) 3 and 4 (d) 1 and 4","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q80","2022","General Studies","mcq_standard","","","","","","","","","","","Greenwashing","","",",Q80. Which one of the following best describes the term 'greenwashing'? (a) Conveying a false impression that a company's products are eco-friendly and environmentally sound (b) Non-inclusion of ecological/environmental costs in the Annual Financial Statements of a country (c) Ignoring the disastrous ecological consequences while undertaking infrastructure development (d) Making mandatory provisions for environmental costs in a government project/programme","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2022_GS1_Q81","2022","General Studies","mcq_standard","","","","","","","","","","","Clouds and Radiation","","",",Q81. Consider the following statements: 1. High clouds primarily reflect solar radiation and cool the surface of the Earth. 2. Low clouds have a high absorption of infrared radiation emanating from the Earth's surface and thus cause warming effect. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q82","2022","General Studies","mcq_standard","","","","","","","","","","","Refugee Settlements in Kenya","","",",Q82. Consider the following statements: 1. Bidibidi is a large refugee settlement in north-western Kenya. 2. Some people who fled from South Sudan civil war live in Bidibidi. 3. Some people who fled from civil war in Somalia live in Dadaab refugee complex in Kenya. Which of the statements given above are correct? (a) 1 and 2 (b) 2 only (c) 2 and 3 (d) 3 only","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q83","2022","General Studies","mcq_standard","","","","","","","","","","","Organization of Turkic States Members","","",",Q83. Consider the following countries: 1. Armenia 2. Azerbaijan 3. Croatia 4. Romania 5. Uzbekistan Which of the above are members of the Organization of Turkic States? (a) 1, 2 and 4 (b) 1 and 3 (c) 2 and 5 (d) 3, 4 and 5","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Emerging","",""
"UPSC_2022_GS1_Q84","2022","General Studies","mcq_standard","","","","","","","","","","","Solar Energy Projects in States","","",",Q84. Consider the following statements: 1. Gujarat has the largest solar park in India. 2. Kerala has a fully solar powered International Airport. 3. Goa has the largest floating solar photovoltaic project in India. Which of the statements given above is/are correct? (a) 1 and 2 (b) 2 only (c) 1 and 3 (d) 3 only","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2022_GS1_Q85","2022","General Studies","mcq_standard","","","","","","","","","","","UNCLOS Maritime Zones","","",",Q85. With reference to the United Nations Convention on the Law of Sea, consider the following statements: 1. A coastal state has the right to establish the breadth of its territorial sea up to a limit not exceeding 12 nautical miles, measured from baseline determined in accordance with the convention. 2. Ships of all states, whether coastal or land-locked, enjoy the right of innocent passage through the territorial sea. 3. The Exclusive Economic Zone shall not extend beyond 200 nautical miles from the baseline from which the breadth of the territorial sea is measured. Which of the statements given above are correct? (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2022_GS1_Q86","2022","General Studies","mcq_standard","","","","","","","","","","","Senkaku Islands Dispute","","",",Q86. Which one of the following statements best reflects the issue with Senkaku Islands, sometimes mentioned in the news? (a) It is generally believed that they are artificial islands made by a country around South China Sea. (b) China and Japan engage in maritime disputes over these islands in East China Sea. (c) A permanent American military base has been set up there to help Taiwan to increase its defence capabilities. (d) Though International Court of Justice declared them as no man's land, some South-East Asian countries claim them.","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2022_GS1_Q87","2022","General Studies","mcq_standard","","","","","","","","","","","Country News Events","","",",Q87. Consider the following pairs: Country - Important reason for being in the news recently 1. Chad - Setting up of permanent military base by China 2. Guinea - Suspension of Constitution and Government by military 3. Lebanon - Severe and prolonged economic depression 4. Tunisia - Suspension of Parliament by President How many pairs given above are correctly matched? (a) Only one pair (b) Only two pairs (c) Only three pairs (d) All four pairs","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Emerging","",""
"UPSC_2022_GS1_Q88","2022","General Studies","mcq_standard","","","","","","","","","","","Regions and Countries","","",",Q88. Consider the following pairs: Region often mentioned in the news - Country 1. Anatolia - Turkey 2. Amhara - Ethiopia 3. Cabo Delgado - Spain 4. Catalonia - Italy How many pairs given above are correctly matched? (a) Only one pair (b) Only two pairs (c) Only three pairs (d) All four pairs","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Emerging","",""
