"questionId","year","subject","questionType","reasoning_type","difficulty","static_vs_dynamic","suggested_difficulty","suggested_static_vs_dynamic","suggested_reasoning_type","passage_id","suggested_passage_id","question_nature","suggested_question_nature","primary_concept","concepts","concept_suggestions","questionText","question_intent","cognitive_level","trap_type","secondary_subject","error_prone_area","confidence_level","trend_tag","set_id","set_type"
"UPSC_2018_GS1_Q4","2018","Environment","statement_correct","","medium","static","medium","static","","","","factual","","NGT vs CPCB","National Green Tribunal; Central Pollution Control Board","",",4. How is the National Green Tribunal (NGT) different from the Central Pollution Control Board (CPCB) ? The NGT has been established by an Act whereas the CPCB has been created by an executive order of the Government. The NGT provides environmental justice and helps reduce the burden of litigation in the higher courts whereas the CPCB promotes cleanliness of streams and wells, and aims to improve the quality of air in the country. Which of the statements given above is/are correct ? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q4","2018","Environment","statement_correct","","medium","static","medium","static","","","","factual","","NGT vs CPCB","National Green Tribunal; Central Pollution Control Board","",",4. Newspapers containing advertising material Which of the above items is/are exempted under GST (Goods and Services Tax)? (a) 1 only (b) 2 and 3 only (c) 1, 2 and 4 only (d) 1, 2, 3 and 4,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q4","2018","Environment","statement_correct","","medium","static","medium","static","","","","factual","","NGT vs CPCB","National Green Tribunal; Central Pollution Control Board","",",4. Wind blowing Which of the above spread plant diseases? (a) 1 and 3 only (b) 3 and 4 only (c) 1, 2 and 4 only (d) 1, 2, 3 and 4,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q40","2018","Polity","mcq_standard","","medium","static","medium","static","","","","conceptual","","Law and Liberty","Rule of Law; Liberty","",",40. Which one of the following reflects the most appropriate relationship between law and liberty ? (a) If there are more laws, there is less liberty. (b) If there are no laws, there is no liberty. (c) If there is liberty, laws have to be made by the people. (d) If laws are changed too often, liberty is in danger.,","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q41","2018","Polity","statement_correct","","medium","static","medium","static","","","","factual","","Governor's Immunities","Article 361; Governor Emoluments","",",41. Consider the following statements : No criminal proceedings shall be instituted against the Governor of a State in any court during his term of office. The emoluments and allowances of the Governor of a State shall not be diminished during his term of office. Which of the statements given above is/are correct ? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q42","2018","Culture","mcq_standard","","medium","static","medium","static","","","","factual","","Bani Thani Painting","Bani Thani; Rajasthani Schools","",",42. The well-known painting ""Bani Thani"" belongs to the (a) Bundi school (b) Jaipur school (c) Kangra school (d) Kishangarh school,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q43","2018","International Relations","mcq_standard","","medium","dynamic","medium","dynamic","","","","factual","","THAAD","THAAD; US Defense","",",43. What is ""Terminal High Altitude Area Defense (THAAD)"", sometimes seen in the news ? (a) An Israeli radar system (b) India's indigenous anti-missile programme (c) An American anti-missile system (d) A defence collaboration between Japan and South Korea,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2018_GS1_Q44","2018","Culture","statement_correct","","medium","static","medium","static","","","","factual","","Tyagaraja and Annamacharya","Tyagaraja; Annamacharya","",",44. With reference to cultural history of India, consider the following statements : Most of the Tyagaraja Kritis are devotional songs in praise of Lord Krishna. Tyagaraja created several new ragas. Annamacharya and Tyagaraja are contemporaries. Annamacharya kirtanas are devotional songs in praise of Lord Venkateshwara. Which of the statements given above are correct ? (a) 1 and 3 only (b) 2 and 4 only (c) 1, 2 and 3 (d) 2, 3 and 4,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q45","2018","Polity","mcq_standard","","medium","static","medium","static","","","","conceptual","","Rule of Law Features","Equality Before Law; Limited Government; Civil Rights","",",45. Which of the following are regarded as the main features of the ""Rule of Law"" ? Limitation of powers Equality before law People's responsibility to the Government Liberty and civil rights Select the correct answer using the code given below : (a) 1 and 3 only (b) 2 and 4 only (c) 1, 2 and 4 only (d) 1, 2, 3 and 4,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q46","2018","Economy","mcq_standard","","medium","static","medium","static","","","","factual","","Legal Tender Money","Money and Banking; Settlement of Claims","",",46. Which one of the following statements correctly describes the meaning of legal tender money ? (a) The money which is tendered in courts of law to defray the fee of legal cases (b) The money which a creditor is under compulsion to accept in settlement of his claims (c) The bank money in the form of cheques, drafts, bills of exchange, etc. (d) The metallic money in circulation in a country,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q47","2018","Economy","mcq_standard","","medium","static","medium","static","","","","conceptual","","Opportunity Cost of Free Goods","Public Provision; Taxpayer Burden","",",47. If a commodity is provided free to the public by the Government, then (a) the opportunity cost is zero. (b) the opportunity cost is ignored. (c) the opportunity cost is transferred from the consumers of the product to the tax-paying public. (d) the opportunity cost is transferred from the consumers of the product to the Government.,","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q48","2018","Economy","mcq_standard","","medium","static","medium","static","","","","conceptual","","Economic Development Indicators","Poverty; Unemployment","",",48. Increase in absolute and per capita real GNP do not connote a higher level of economic development, if (a) industrial output fails to keep pace with agricultural output. (b) agricultural output fails to keep pace with industrial output. (c) poverty and unemployment increase. (d) imports grow faster than exports.,","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q49","2018","Economy","statement_correct","","medium","static","medium","static","","","","conceptual","","Human Capital Formation","Skills; Intangible Capital","",",49. Consider the following statements : Human capital formation as a concept is better explained in terms of a process which enables individuals of a country to accumulate more capital. increasing the knowledge, skill levels and capacities of the people of the country. accumulation of tangible wealth. accumulation of intangible wealth. Which of the statements given above is/are correct ? (a) 1 and 2 (b) 2 only (c) 2 and 4 (d) 1, 3 and 4,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q5","2018","Polity","statement_correct","","medium","static","medium","static","","","","conceptual","","Ninth Schedule & Judicial Review","Constitutional Amendments; Judicial Review","",",5. Consider the following statements : The Parliament of India can place a particular law in the Ninth Schedule of the Constitution of India. The validity of a law placed in the Ninth Schedule cannot be examined by any court and no judgement can be made on it. Which of the statements given above is/are correct ? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q50","2018","Economy","mcq_standard","","medium","static","medium","static","","","","conceptual","","Capital Formation and Output","Investment Efficiency; Output Growth","",",50. Despite being a high saving economy, capital formation may not result in significant increase in output due to (a) weak administrative machinery (b) illiteracy (c) high population density (d) high capital-output ratio,","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q51","2018","History","statement_correct","","medium","static","medium","static","","","","factual","","Santhal Uprising Measures","Santhal Uprising; Land Transfer Restrictions","",",51. After the Santhal Uprising subsided, what was/were the measure/measures taken by the colonial government ? The territories called 'Santhal Parganas' were created. It became illegal for a Santhal to transfer land to a non-Santhal. Select the correct answer using the code given below : (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q52","2018","History","mcq_standard","","medium","static","medium","static","","","","factual","","Economic Impact of British Rule","Colonial Economy; Export Crops","",",52. Economically, one of the results of the British rule in India in the 19th century was the (a) increase in the export of Indian handicrafts (b) growth in the number of Indian owned factories (c) commercialization of Indian agriculture (d) rapid increase in the urban population,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q53","2018","Polity","mcq_standard","","medium","static","medium","static","","","","factual","","Article 356 (President's Rule)","State Legislature; Parliamentary Authority; Article 356","",",53. If the President of India exercises his power as provided under Article 356 of the Constitution in respect of a particular State, then (a) the Assembly of the State is automatically dissolved. (b) the powers of the Legislature of that State shall be exercisable by or under the authority of the Parliament. (c) Article 19 is suspended in that State. (d) the President can make laws relating to that State.,","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q54","2018","Culture","pair_match","","medium","static","medium","static","","","","factual","","Crafts and States","Puthukkuli Shawls; Sujni Embroidery; Uppada Jamdani","",",54. Consider the following pairs : Craft - Heritage of Puthukkuli shawls - Tamil Nadu Sujni embroidery - Maharashtra Uppada Jamdani saris - Karnataka Which of the pairs given above is/are correct ? (a) 1 only (b) 1 and 2 (c) 3 only (d) 2 and 3,","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2018_GS1_Q55","2018","Science & Technology","mcq_standard","","medium","static","medium","static","","","","factual","","GPS Applications","Navigation; Banking; Power Grids","",",55. In which of the following areas can GPS technology be used ? Mobile phone operations Banking operations Controlling the power grids Select the correct answer using the code given below : (a) 1 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q56","2018","Economy","statement_correct","","medium","static","medium","static","","","","factual","","Government Securities & Treasury Bills","RBI; Treasury Bills","",",56. Consider the following statements : The Reserve Bank of India manages and services Government of India Securities but not any State Government Securities. Treasury bills are issued by the Government of India and there are no treasury bills issued by the State Governments. Treasury bills offer are issued at a discount from the par value. Which of the statements given above is/are correct ? (a) 1 and 2 only (b) 3 only (c) 2 and 3 only (d) 1, 2 and 3,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q57","2018","Geography","statement_correct","","medium","static","medium","static","","","","factual","","Earth's Magnetic Field & Atmosphere","Magnetic Field Reversal; Atmospheric Evolution","",",57. Consider the following statements : The Earth's magnetic field has reversed every few hundred thousand years. When the Earth was created more than 4000 million years ago, there was 54% oxygen and no carbon dioxide. When living organisms originated, they modified the early atmosphere of the Earth. Which of the statements given above is/are correct ? (a) 1 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q58","2018","Science & Technology","mcq_standard","","medium","dynamic","medium","dynamic","","","","factual","","WannaCry/Petya/EternalBlue","WannaCry; Petya; EternalBlue","",",58. The terms 'WannaCry, Petya and EternalBlue' sometimes mentioned in the news recently are related to (a) Exoplanets (b) Cryptocurrency (c) Cyber attacks (d) Mini satellites,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2018_GS1_Q59","2018","Environment","mcq_standard","","medium","static","medium","static","","","","conceptual","","Conservation Agriculture","Minimum Tillage; Crop Residue; Crop Rotation","",",59. With reference to the circumstances in Indian agriculture, the concept of ""Conservation Agriculture"" assumes significance. Which of the following fall under the Conservation Agriculture ? Avoiding the monoculture practices Adopting minimum tillage Avoiding the cultivation of plantation crops Using crop residues to cover soil surface Adopting spatial and temporal crop sequencing/crop rotations Select the correct answer using the code given below : (a) 1, 3 and 4 (b) 2, 3, 4 and 5 (c) 2, 4 and 5 (d) 1, 2, 3 and 5,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q6","2018","Economy","mcq_standard","","medium","static","medium","static","","","","factual","","Merchant Discount Rate","Digital Payments; Banking Charges; MDR","",",6. Which one of the following best describes the term ""Merchant Discount Rate"" sometimes seen in news ? (a) The incentive given by a bank to a merchant for accepting payments through debit cards pertaining to that bank. (b) The amount paid back by banks to their customers when they use debit cards for financial transactions for purchasing goods or services. (c) The charge to a merchant by a bank for accepting payments from his customers through the bank's debit cards. (d) The incentive given by the Government to merchants for promoting digital payments by their customers through Point of Sale (PoS) machines and debit cards.,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2018_GS1_Q60","2018","Environment","mcq_standard","","medium","dynamic","medium","dynamic","","","","conceptual","","Sixth Mass Extinction","Habitat Loss; Climate Change; Sixth Extinction","",",60. The term ""sixth mass extinction/sixth extinction"" is often mentioned in the news in the context of the discussion of (a) Widespread monoculture practices in agriculture and large-scale commercial farming with indiscriminate use of chemicals in many parts of the world that may result in the loss of good native ecosystems. (b) Fears of a possible collision of a meteorite with the Earth in the near future in the manner it happened 65 million years ago that caused the mass extinction of many species including those of dinosaurs. (c) Large scale cultivation of genetically modified crops in many parts of the world and promoting their cultivation in other parts of the world which may cause the disappearance of good native crop plants and the loss of food biodiversity. (d) Mankind's over-exploitation/misuse of natural resources, fragmentation/loss of natural habitats, destruction of ecosystems, pollution and global climate change.,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2018_GS1_Q61","2018","Science & Technology","statement_correct","","medium","dynamic","medium","static","","","","factual","","IRNSS","Satellite Orbits; Coverage","",",61. With reference to the Indian Regional Navigation Satellite System (IRNSS), consider the following statements : IRNSS has three satellites in geostationary and four satellites in geosynchronous orbits. IRNSS covers entire India and about 1500 sq. km beyond its borders. India will have its own satellite navigation system with full global coverage by the middle of 2019. Which of the statements given above is/are correct ? (a) 1 only (b) 1 and 2 only (c) 2 and 3 only (d) None,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2018_GS1_Q62","2018","Science & Technology","mcq_standard","","medium","static","medium","static","","","","factual","","General Theory of Relativity","Spacetime Curvature; Gravity","",",62. Consider the following phenomena : Light is affected by gravity. The Universe is constantly expanding. Matter warps its surrounding space-time. Which of the above is/are the prediction/predictions of Albert Einstein's General Theory of Relativity, often discussed in media ? (a) 1 and 2 only (b) 3 only (c) 1 and 3 only (d) 1, 2 and 3,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q63","2018","Science & Technology","statement_correct","","medium","dynamic","medium","static","","","","factual","","GM Mustard","Hybridization; Genetic Engineering","",",63. With reference to the Genetically Modified mustard (GM mustard) developed in India, consider the following statements : GM mustard has the genes of a soil bacterium that give the plant the property of pest-resistance to a wide variety of pests. GM mustard has the genes that allow the plant cross-pollination and hybridization. GM mustard has been developed jointly by the IARI and Punjab Agricultural University. Which of the statements given above is/are correct ? (a) 1 and 3 only (b) 2 only (c) 2 and 3 only (d) 1, 2 and 3,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2018_GS1_Q64","2018","Science & Technology","pair_match","","medium","dynamic","medium","static","","","","factual","","Tech Terms and Contexts","Blockchain; CRISPR-Cas9; Belle II","",",64. Consider the following pairs : Terms sometimes seen in news - Context / Topic Belle II experiment - Artificial Intelligence Blockchain technology - Digital/Cryptocurrency CRISPR - Cas9 - Particle Physics Which of the pairs given above is/are correctly matched ? (a) 1 and 3 only (b) 2 only (c) 2 and 3 only (d) 1, 2 and 3,","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Emerging","",""
"UPSC_2018_GS1_Q65","2018","Environment","mcq_standard","","medium","static","medium","static","","","","factual","","Carbon Fertilization","CO2 Enrichment; Plant Growth","",",65. Which of the following statements best describes ""carbon fertilization"" ? (a) Increased plant growth due to increased concentration of carbon dioxide in the atmosphere (b) Increased temperature of Earth due to increased concentration of carbon dioxide in the atmosphere (c) Increased acidity of oceans as a result of increased concentration of carbon dioxide in the atmosphere (d) Adaptation of all living beings on Earth to the climate change brought about by the increased concentration of carbon dioxide in the atmosphere,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q66","2018","Science & Technology","mcq_standard","","medium","dynamic","medium","static","","","","factual","","Internet of Things","Connected Devices; Smart Systems","",",66. When the alarm of your smartphone rings in the morning, you wake up and tap it to stop the alarm which causes your geyser to be switched on automatically. The smart mirror in your bathroom shows the day's weather and also indicates the level of water in your overhead tank. After you take some groceries from your refrigerator for making breakfast, it recognises the shortage of stock in it and places an order for the supply of fresh grocery items. When you step out of your house and lock the door, all lights, fans, geysers and AC machines get switched off automatically. On your way to office, your car warns you about traffic congestion ahead and suggests an alternative route, and if you are late for a meeting, it sends a message to your office accordingly. In the context of emerging communication technologies, which one of the following terms best applies to the above scenario ? (a) Border Gateway Protocol (b) Internet of Things (c) Internet Protocol (d) Virtual Private Network,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2018_GS1_Q67","2018","Economy","statement_correct","","medium","dynamic","medium","static","","","","factual","","Solar Power in India","Silicon Wafers; SECI","",",67. With reference to solar power production in India, consider the following statements : India is the third largest in the world in the manufacture of silicon wafers used in photovoltaic units. The solar power tariffs are determined by the Solar Energy Corporation of India. Which of the statements given above is/are correct ? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2018_GS1_Q68","2018","History","mcq_standard","","medium","static","medium","static","","","","factual","","EIC Exports from Bengal","Cotton; Silk; Saltpetre","",",68. The staple commodities of export by the English East India Company from Bengal in the middle of the 18th century were (a) Raw cotton, oil-seeds and opium (b) Sugar, salt, zinc and lead (c) Copper, silver, gold, spices and tea (d) Cotton, silk, saltpetre and opium,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q69","2018","History","mcq_standard","","medium","static","medium","static","","","","conceptual","","Champaran Satyagraha Significance","Peasant Movements; National Movement","",",69. Which one of the following is a very significant aspect of the Champaran Satyagraha ? (a) Active all-India participation of lawyers, students and women in the National Movement (b) Active involvement of Dalit and Tribal communities of India in the National Movement (c) Joining of peasant unrest to India's National Movement (d) Drastic decrease in the cultivation of plantation crops and commercial crops,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q7","2018","Polity","statement_correct","","medium","static","medium","static","","","","conceptual","","Nuclear Suppliers Group","Nuclear Non-Proliferation; International Regimes","",",7. What is/are the consequence/consequences of a country becoming the member of the 'Nuclear Suppliers Group' ? It will have access to the latest and most efficient nuclear technologies. It automatically becomes a member of ""The Treaty on the Non-Proliferation of Nuclear Weapons (NPT)"". Which of the statements given above is/are correct ? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2018_GS1_Q70","2018","History","mcq_standard","","medium","static","medium","static","","","","factual","","Hind Mazdoor Sabha Founders","Hind Mazdoor Sabha; Labour Leaders","",",70. Who among the following were the founders of the ""Hind Mazdoor Sabha"" established in 1948 ? (a) B. Krishna Pillai, E.M.S. Namboodiripad and K.C. George (b) Jayaprakash Narayan, Deen Dayal Upadhyaya and M.N. Roy (c) C.P. Ramaswamy Iyer, K. Kamaraj and Veeresalingam Pantulu (d) Ashok Mehta, T.S. Ramanujam and G.G. Mehta,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q71","2018","Culture","mcq_standard","","medium","static","medium","static","","","","factual","","Sthanakvasi Sect","Sthanakvasi; Jainism","",",71. With reference to the religious practices in India, the ""Sthanakvasi"" sect belongs to (a) Buddhism (b) Jainism (c) Vaishnavism (d) Shaivism,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q72","2018","Culture","statement_correct","","medium","static","medium","static","","","","factual","","Mughal and Awadhi Architecture","Fatehpur Sikri; Lucknow Monuments","",",72. With reference to the cultural history of India, consider the following statements : White marble was used in making Buland Darwaza and Khanqah at Fatehpur Sikri. Red sandstone and marble were used in making Bara Imambara and Rumi Darwaza at Lucknow. Which of the statements given above is/are correct ? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q73","2018","History","mcq_standard","","medium","static","medium","static","","","","factual","","Foreign Travellers on Diamonds","Jean-Baptiste Tavernier; Diamond Mines","",",73. Which one of the following foreign travellers elaborately discussed about diamonds and diamond mines of India ? (a) Francois Bernier (b) Jean-Baptiste Tavernier (c) Jean de Thevenot (d) Abbe Barthelemy Carre,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q74","2018","Culture","mcq_standard","","medium","static","medium","static","","","","factual","","Maitreya Buddha","Maitreya; Future Buddha","",",74. With reference to Indian history, who among the following is a future Buddha, yet to come to save the world ? (a) Avalokiteshvara (b) Lokesvara (c) Maitreya (d) Padmapani,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q75","2018","History","mcq_standard","","medium","static","medium","static","","","","factual","","Subsidiary Alliance","Lord Wellesley; Paramountcy","",",75. Which one of the following statements does not apply to the system of Subsidiary Alliance introduced by Lord Wellesley ? (a) To maintain a large standing army at others' expense (b) To keep India safe from Napoleonic danger (c) To secure a fixed income for the Company (d) To establish British paramountcy over the Indian States,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q76","2018","History","statement_correct","","medium","static","medium","static","","","","factual","","English Education in India","Charter Act 1813; Anglicist-Orientalist Debate","",",76. Which of the following led to the introduction of English Education in India ? Charter Act of 1813 General Committee of Public Instruction, 1823 Orientalist and Anglicist Controversy Select the correct answer using the code given below : (a) 1 and 2 only (b) 2 only (c) 1 and 3 only (d) 1, 2 and 3,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q77","2018","Geography","mcq_standard","","medium","static","medium","static","","","","factual","","Artificial Lake","Artificial Lake; Kodaikanal","",",77. Which one of the following is an artificial lake ? (a) Kodaikanal (Tamil Nadu) (b) Kolleru (Andhra Pradesh) (c) Nainital (Uttarakhand) (d) Renuka (Himachal Pradesh),","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q78","2018","Economy","statement_correct","","medium","dynamic","medium","dynamic","","","","factual","","Swarajya Sabha Name Change","NSQF; Skill Training; PMKVY","",",78. With reference to Pradhan Mantri Kaushal Vikas Yojana, consider the following statements : It is the flagship scheme of the Ministry of Labour and Employment. It, among other things, will also impart training in soft skills, entrepreneurship, financial and digital literacy. It aims to align the competencies of the unregulated workforce of the country to the National Skill Qualification Framework. Which of the statements given above is/are correct ? (a) 1 and 3 only (b) 2 only (c) 2 and 3 only (d) 1, 2 and 3,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q79","2018","History","mcq_standard","","medium","static","medium","static","","","","factual","","Swarajya Sabha Name Change","Swarajya Sabha; Nationalist Organizations","",",79. In 1920, which of the following changed its name to 'Swarajya Sabha' ? (a) All India Home Rule League (b) Hindu Mahasabha (c) South Indian Liberal Federation (d) The Servants of India Society,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2018_GS1_Q8","2018","Economy","statement_correct","","medium","static","medium","static","","","","factual","","Equalization Levy on Online Ads","Digital Taxation; DTAA","",",8. With reference to India's decision to levy an equalization tax of 6% on online advertisement services offered by non-resident entities, which of the following statements is/are correct ? It is introduced as a part of the Income Tax Act. Non-resident entities that offer advertisement services in India can claim a tax credit in their home country under the ""Double Taxation Avoidance Agreements"". Select the correct answer using the code given below : (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2018_GS1_Q80","2018","History","mcq_standard","","medium","static","medium","static","","","","factual","","Modern Indian History Chronology","Arya Samaj; Neeldarpan; Anandmath","",",80. Which among the following events happened earliest ? (a) Swami Dayanand established Arya Samaj. (b) Dinabandhu Mitra wrote Neeldarpan. (c) Bankim Chandra Chattopadhyay wrote Anandmath. (d) Satyendranath Tagore became the first Indian to succeed in the Indian Civil Services Examination.,","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q81","2018","Environment","mcq_standard","","medium","static","medium","static","","","","conceptual","","Sand Mining Impacts","Groundwater Pollution; Water Table","",",81. Which of the following is/are the possible consequence/s of heavy sand mining in riverbeds ? Decreased salinity in the river Pollution of groundwater Lowering of the water-table Select the correct answer using the code given below : (a) 1 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3,","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q82","2018","Geography","statement_correct","","medium","static","medium","static","","","","factual","","Agricultural Soils","Organic Matter; Sulphur Cycle; Irrigation","",",82. With reference to agricultural soils, consider the following statements : A high content of organic matter in soil drastically reduces its water holding capacity. Soil does not play any role in the sulphur cycle. Irrigation over a period of time can contribute to the salinization of some agricultural lands. Which of the statements given above is/are correct ? (a) 1 and 2 only (b) 3 only (c) 1 and 3 only (d) 1, 2 and 3,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q83","2018","Environment","mcq_standard","","medium","dynamic","medium","static","","","","factual","","Partnership for Action on Green Economy (PAGE)","UNEP; Rio+20; PAGE","",",83. The Partnership for Action on Green Economy (PAGE), a UN mechanism to assist countries transition towards greener and more inclusive economies, emerged at (a) The Earth Summit on Sustainable Development 2002, Johannesburg (b) The United Nations Conference on Sustainable Development 2012, Rio de Janeiro (c) The United Nations Framework Convention on Climate Change 2015, Paris (d) The World Sustainable Development Summit 2016, New Delhi,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2018_GS1_Q84","2018","Science & Technology","mcq_standard","","medium","dynamic","medium","static","","","","factual","","3D Printing Applications","Bioprinting; Manufacturing","",",84. ""3D printing"" has applications in which of the following ? Preparation of confectionery items Manufacture of bionic ears Automotive industry Reconstructive surgeries Data processing technologies Select the correct answer using the code given below : (a) 1, 3 and 4 only (b) 2, 3 and 5 only (c) 1 and 4 only (d) 1, 2, 3, 4 and 5,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2018_GS1_Q85","2018","Geography","statement_correct","","medium","static","medium","static","","","","factual","","Barren Island Volcano","Andaman Volcanism; Great Nicobar","",",85. Consider the following statements : The Barren Island volcano is an active volcano located in the Indian territory. Barren Island lies about 140 km east of Great Nicobar. The last time the Barren Island volcano erupted was in 1991 and it has remained inactive since then. Which of the statements given above is/are correct ? (a) 1 only (b) 2 and 3 (c) 3 only (d) 1 and 3,","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2018_GS1_Q86","2018","Environment","mcq_standard","","medium","dynamic","medium","static","","","","factual","","Prosopis juliflora","Biodiversity Loss; Alien Species; Prosopis","",",86. Why is a plant called Prosopis juliflora often mentioned in news ? (a) Its extract is widely used in cosmetics. (b) It tends to reduce the biodiversity in the area in which it grows. (c) Its extract is used in the synthesis of pesticides. (d) None of the above,","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
