"questionId","year","subject","questionType","reasoning_type","difficulty","static_vs_dynamic","suggested_difficulty","suggested_static_vs_dynamic","suggested_reasoning_type","passage_id","suggested_passage_id","question_nature","suggested_question_nature","primary_concept","concepts","concept_suggestions","questionText","question_intent","cognitive_level","trap_type","secondary_subject","error_prone_area","confidence_level","trend_tag","set_id","set_type"
"UPSC_2018_CSAT_Q51","2018","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2018_P11","","","","Science & Human Progress","Scientific Knowledge; Social Progress","",",Q51. Which one of the following is the most important implication of the passage? (a) A happy world is a dream of science. (b) Science only can build a happy world, but it is also the only major threat. (c) A happy world is not possible without science. (d) A happy world is not at all possible with or without science. Passage-4 The Arctic's vast reserves of fossil fuel, fish and minerals are now accessible for a longer period in a year. But unlike Antarctica, which is protected from exploitation by the Antarctic Treaty framed during the Cold War and is not subject to territorial claims by any country, there is no legal regime protecting the Arctic from industrialization, especially at a time when the world craves for more and more resources. The distinct possibility of ice-free summer has prompted countries with Arctic coastline to scramble for great chunks of the melting ocean.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Emerging","CSAT_2018_P11","Passage"
"UPSC_2018_CSAT_Q52","2018","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2018_P12","","","","Arctic Geopolitics & Resources","Polar Governance; Resource Competition","",",Q52. Which one of the following is the most important implication of the passage? (a) India can have territorial claims in the Arctic territory and free access to its resources. (b) Melting of summer ice in the Arctic leads to changes in the geopolitics. (c) The Arctic region will solve the world's future problem of resource crunch. (d) The Arctic region has more resources than Antarctica. Passage-5 Being a member of the WTO, India is bound by the agreements that have been signed and ratified by its members, including itself. According to Article 6 of the Agriculture Agreement, providing minimum support prices for agricultural products is considered distorting and is subject to limits. The subsidy arising from 'minimal supports' cannot exceed 10 per cent of the value of agricultural production for developing countries. PDS in India entails minimum support prices and public stockholding of food grains. It is possible that, in some years, the subsidy to producers will exceed 10 per cent of the value of agricultural production.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Emerging","CSAT_2018_P12","Passage"
"UPSC_2018_CSAT_Q53","2018","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2018_P13","","","","Food Security vs Trade Rules","WTO Agriculture; MSP Subsidies","",",Q53. What is the crucial message conveyed by the above passage? (a) India should revise its PDS. (b) India should not be a member of WTO. (c) For India, food security collides with trade. (d) India provides food security to its poor. Passage-6 India's educational system is modelled on the mass education system that developed in the 19th century in Europe and later spread around the world. The goal of the system is to condition children as 'good' citizens and productive workers. This suited the industrial age that needed the constant supply of a compliant workforce with a narrow set of capabilities. Our educational institutes resemble factories with bells, uniforms and batch-processing of learners, designed to get learners to conform. But, from an economic point of view, the environment today is very different. It is a complex, volatile and globally interconnected world.,","Reading Interpretation","L2","Inference Trap","","Overgeneralization","High","Emerging","CSAT_2018_P13","Passage"
"UPSC_2018_CSAT_Q54","2018","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2018_P14","","","","Education System & Skills","Industrial Age Schooling; New-Age Skills","",",Q54. With reference to the above passage, the following assumptions have been made: 1. India continues to be a developing country essentially due to its faulty education system. 2. Today's learners need to acquire new-age skill-sets. 3. A good number of Indians go to some developed countries for education because the educational systems there are a perfect reflection of the societies in which they function. Which of the above assumptions is/are valid? (a) 1 and 3 only (b) 2 only (c) 2 and 3 only (d) 1, 2 and 3 Passage-7 The practice of dieting has become an epidemic; everyone is looking out for a way to attain that perfect body. We are all different with respect to our ethnicity, genetics, family history, gender, age, physical and mental and spiritual health status, lifestyles and preferences. Thereby we also differ in what foods we tolerate or are sensitive to. So we really cannot reduce so many complexities into one diet or diet book. This explains the failure of diets across the world in curbing obesity. Unless the reasons for weight gain are well understood and addressed and unless habits are changed permanently, no diet is likely to succeed.,","Reading Interpretation","L3","Inference Trap","","Assumption Misinterpretation","High","Emerging","CSAT_2018_P14","Passage"
"UPSC_2018_CSAT_Q55","2018","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2018_P15","","","","Obesity & Dieting","Individualized Nutrition; Lifestyle Habits","",",Q55. What is the most logical and rational inference that can be made from the above passage? (a) Obesity has become an epidemic all over the world. (b) A lot of people are obsessed with attaining a perfect body. (c) Obesity is essentially an incurable disease. (d) There is no perfect diet or one solution for obesity. Passage-8 Monoculture carries great risks. A single disease or pest can wipe out swathes of the world's food production, an alarming prospect given that its growing and wealthier population will eat 70% more by 2050. The risks are magnified by the changing climate. As the planet warms and monsoon rains intensify, farmlands in Asia will flood. North America will suffer more intense droughts, and crop diseases will spread to new latitudes.,","Reading Interpretation","L3","Inference Trap","","Overgeneralization","High","Emerging","CSAT_2018_P15","Passage"
"UPSC_2018_CSAT_Q56","2018","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2018_P16","","","","Crop Diversity & Food Security","Monoculture Risks; Climate Change","",",Q56. Which of the following is the most logical, rational and crucial message given by the passage? (a) Preserving crop genetic diversity is an insurance against the effects of climate change. (b) Despite great risks, monoculture is the only way to ensure food security in the world. (c) More and more genetically modified crops only can save the world from impending shortages of food. (d) Asia and North America will be worst sufferers from climate change and the consequent shortage of food.,","Reading Interpretation","L3","Inference Trap","","Overgeneralization","High","Emerging","CSAT_2018_P16","Passage"
"UPSC_2018_CSAT_Q57","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Percentage Profit/Loss; Cost Price","",",Q57. A shopkeeper sells an article at ?40 and gets X% profit. However, when he sells it at ?20, he faces same percentage of loss. What is the original cost of the article? (a) ?10 (b) ?20 (c) ?30 (d) ?40,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2018_LOGIC_SET_7","Constraint System"
"UPSC_2018_CSAT_Q58","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Equilateral Triangles; Combinatorics; Circles","",",Q58. There are 24 equally spaced points lying on the circumference of a circle. What is the maximum number of equilateral triangles that can be drawn by taking sets of three points as the vertices? (a) 4 (b) 6 (c) 8 (d) 12,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2018_LOGIC_SET_7","Constraint System"
"UPSC_2018_CSAT_Q59","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Pattern Recognition; Calendar; Dates","",",Q59. Consider the sequence given below: 4/12/95, 1/1/96, 29/1/96, 26/2/96, ... What is the next term of the series? (a) 24/3/96 (b) 25/3/96 (c) 26/3/96 (d) 27/3/96,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2018_LOGIC_SET_7","Constraint System"
"UPSC_2018_CSAT_Q6","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","dynamic","","","","","","Logical Deduction (Constraint System)","Relative Speed; Time-Distance; Train","",",Q6. A train 200 metres long is moving at the rate of 40 kmph. In how many seconds will it cross a man standing near the railway line? (a) 12 (b) 15 (c) 16 (d) 18 Directions for the following 4 (four) items: Read the following four passages and answer the items that follow. Your answers should be based on the passages only. Passage-1 Global population was around 1.6 billion in 1900-today it is around 7.2 billion and growing. Recent estimates on population growth predict a global population of 9.6 billion in 2050 and 10.9 billion in 2100. Unlike Europe and North America, where only three to four per cent of population is engaged in agriculture, around 47 per cent of India's population is dependent upon agriculture. Even if India continues to do well in the service sector and the manufacturing sector picks up, it is expected that around 2030 when India overtakes China as the world's most populous country, nearly 42 per cent of India's population will still be predominantly dependent on agriculture.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2018_LOGIC_SET_8","Constraint System"
"UPSC_2018_CSAT_Q60","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Diagonal; Area; Squares","",",Q60. Twelve equal squares are placed to fit in a rectangle of diagonal 5 cm. There are three rows containing four squares each. No gaps are left between adjacent squares. What is the area of each square? (a) 5/7 sq cm (b) 7/5 sq cm (c) 1 sq cm (d) 25/12 sq cm,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2018_LOGIC_SET_8","Constraint System"
"UPSC_2018_CSAT_Q61","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Line Graph; Schedule vs Actual; Work Progress","",",Q61. [IMAGE: data/pyq/papers/2018/csat/raw/Question61.png] Consider the following graph: Which one of the following statements is not correct with reference to the graph given above? (a) On 1st June, the actual progress of work was less than expected. (b) The actual rate of progress of work was the greatest during the month of August. (c) The work was actually completed before the expected time. (d) During the period from 1st April to 1st September, at no time was the actual progress more than the expected progress.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2018_LOGIC_SET_8","Constraint System"
"UPSC_2018_CSAT_Q62","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Color Arrangements; Counting","",",Q62. [IMAGE: data/pyq/papers/2018/csat/raw/Question62.png] There are six different colours available to choose from and each of the three wooden blocks is to be painted such that no two of them has the same colour. In how many different ways can the winners' stand be painted? (a) 120 (b) 81 (c) 66 (d) 36,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2018_LOGIC_SET_8","Constraint System"
"UPSC_2018_CSAT_Q63","2018","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Trend Analysis","Trend Analysis; Growth Rate; Population","",",Q63. [IMAGE: data/pyq/papers/2018/csat/raw/Question64.png] Looking at the graph, it can be inferred that from 1990 to 2010 (a) population growth rate has increased (b) population growth rate has decreased (c) growth rate of population has remained stable (d) population growth rate shows no trend,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2018_CSAT_Q64","2018","Aptitude","statement_correct","Concept Application","medium","static","medium","static","","","","","","Trend Analysis","Trend Analysis; Birth/Death Rates; Population","",",Q64. With reference to the above graph, consider the following statements considering 1970 as base year: 1. Population has stabilized after 35 years. 2. Population growth rate has stabilized after 35 years. 3. Death rate has fallen by 10% in the first 10 years. 4. Birthrate has stabilized after 35 years. Which of the above are the most logical and rational statements that can be made from the above graph? (a) 1 and 2 only (b) 1, 2 and 3 (c) 3 and 4 (d) 2 and 4,","Concept Application","L3","Hidden Constraint Trap","","Overgeneralization","High","Repeating","",""
"UPSC_2018_CSAT_Q65","2018","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Rates of Change","Rates of Change; Slope; Graphs","",",Q65. [IMAGE: data/pyq/papers/2018/csat/raw/Question65.png] From the figures, it is observed that the (a) values of E are different (b) ranges (i.e., the difference between the maximum and the minimum) of E are different (c) slopes of the graphs are same (d) rates of increase of E are different,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2018_CSAT_Q66","2018","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Pattern Completion","Pattern Completion; Figure Series","",",Q66. [IMAGE: data/pyq/papers/2018/csat/raw/Question66.png] To fit the question mark, the correct answer is (a) (b) (c) (d) [data/pyq/papers/2018/csat/raw/option66.png],","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2018_CSAT_Q67","2018","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Cost-Volume","Cost-Volume; Profit-Loss","",",Q67. [IMAGE: data/pyq/papers/2018/csat/raw/Question67.png] The manufacturing cost and projected sales for a product are shown in the above figures A and B respectively. What is the minimum number of pieces that should be manufactured to avoid a loss? (a) 2000 (b) 2500 (c) 3000 (d) 3500,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2018_CSAT_Q68","2018","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Adult-Child Equivalence","Adult-Child Equivalence; Linear Ratio","",",Q68. A lift has the capacity of 18 adults or 30 children. How many children can board the lift with 12 adults? (a) 6 (b) 10 (c) 12 (d) 15,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2018_CSAT_Q69","2018","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Installments","Installments; Outstanding Balance","",",Q69. A person bought a refrigerator worth ?22,800 with 12.5% interest compounded yearly. At the end of first year he paid ?8,650 and at the end of second year ?9,125. How much will he have to pay at the end of third year to clear the debt? (a) ?9,990 (b) ?10,000 (c) ?10,590 (d) ?11,250,","Concept Application","L3","Hidden Constraint Trap","","Overgeneralization","High","Repeating","",""
"UPSC_2018_CSAT_Q7","2018","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2018_P1","","","","Agriculture Dependence & Demography","Population Growth; Agricultural Employment","",",Q7. Which of the following is the most logical and rational inference that can be made from the above passage? (a) Prosperity of agriculture sector is of critical importance to India. (b) Indian economy greatly depends on its agriculture. (c) India should take strict measures to control its rapid population growth. (d) India's farming communities should switch over to other occupations to improve their economic conditions. Passage-2 Many pathogens that cause foodborne illnesses are unknown. Food contamination can occur at any stage from farm to plate. Since most cases of food poisoning go unreported, the true extent of global foodborne illnesses is unknown. Improvements in international monitoring have led to greater public awareness, yet the rapid globalization of food production increases consumers' vulnerability by making food harder to regulate and trace. ""We have the world on our plates"", says an official of WHO.,","Reading Interpretation","L3","Inference Trap","","Overgeneralization","High","Emerging","CSAT_2018_P1","Passage"
"UPSC_2018_CSAT_Q70","2018","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Figure Series","Figure Series; Rotation","",",Q70. [IMAGE: data/pyq/papers/2018/csat/raw/Question70.png] In the figures (I) to (VI) above, some parts are shown to change their positions in regular directions. Following the same sequence, which of the figures given below will appear at (VII) stage? (a) (b) (c) (d) [data/pyq/papers/2018/csat/raw/Options70.png],","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2018_CSAT_Q71","2018","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Dependency Ratio","Dependency Ratio; Workforce Trend; Demography","",",Q71. [IMAGE: data/pyq/papers/2018/csat/raw/Question71.png] With reference to the above graphs, which of the following are the most logical and rational inferences that can be made? 1. Over the last two and a half decades, the dependency ratio for country B has decreased. 2. By the end of next two and a half decades, the dependency ratio of country A will be much less than that of country B. 3. In the next two decades, the workforce relative to its total population will increase in country B as compared to country A. Select the correct answer using the code given below. (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3,","Concept Application","L2","Fact Twist","","Overgeneralization","Medium","Repeating","",""
"UPSC_2018_CSAT_Q72","2018","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Positional Reasoning","Positional Reasoning; Best-Worst","",",Q72. Lakshmi, her brother, her daughter and her son are badminton players. A game of doubles is about to begin: (i) Lakshmi's brother is directly across the net from her daughter. (ii) Her son is diagonally across the net from the worst player's sibling. (iii) The best player and the worst player are on the same side of the net. Who is the best player? (a) Her brother (b) Her daughter (c) Her son (d) Lakshmi,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2018_CSAT_Q73","2018","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Liquidity Management","Liquidity Management; Interest Rates","",",Q73. [IMAGE: data/pyq/papers/2018/csat/raw/Question73.png] Which one of the following can be the most likely reason for the Central Bank for such an action? (a) Encouraging foreign investment (b) Increasing the liquidity (c) Encouraging both public and private savings (d) Anti-inflationary stance,","Concept Application","L2","None","","Overgeneralization","Medium","Repeating","",""
"UPSC_2018_CSAT_Q74","2018","Aptitude","mcq_standard","Concept Application","medium","static","medium","static","","","","","","Per Capita Income","Per Capita Income; Tele-density; Socioeconomic","",",Q74. | States | Per capita income ($) | GDP growth rate (%) | Tele-density | | -------- | --------------------- | ------------------- | ------------ | | State 1 | 704 | 9.52 | 70.27 | | State 2 | 419 | 5.31 | 35.88 | | State 3 | 254 | 10.83 | 50.07 | | State 4 | 545 | 9.78 | 5.94 | | State 5 | 891 | 10.8 | 76.12 | | State 6 | 1077 | 11.69 | 77.5 | | State 7 | 900 | 8.88 | 104.86 | | State 8 | 395 | 5.92 | 6 | | State 9 | 720 | 7.76 | 82.25 | | State 10 | 893 | 9.55 | 96.7 | | State 11 | 363 | 4.7 | 57.7 | | State 12 | 966 | 7.85 | 63.8 | | State 13 | 495 | 9.37 | 52.3 | | State 14 | 864 | 5.46 | 97.9 | | State 15 | 497 | 7.48 | 62.3 | | State 16 | 777 | 7.03 | 93.8 | | State 17 | 335 | 5.8 | 49.9 | | State 18 | 599 | 7.49 | 47.84 | With reference to the above table, which of the following is/are the most logical and rational inference/inferences that can be made? 1. Higher per capita income is generally associated with higher Tele-density. 2. Higher GDP growth rate always ensures higher per capita income. 3. Higher GDP growth rate does not necessarily ensure higher Tele-density. Select the correct answer using the code given below. (a) 1 only (b) 2 and 3 (c) 1 and 3 (d) 3 only,","Concept Application","L3","Hidden Constraint Trap","","Overgeneralization","High","Repeating","",""
"UPSC_2018_CSAT_Q75","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Telecom Infrastructure","Telecom Infrastructure; Economic Growth; Socioeconomic","",",Q75. With reference to the above table, the following assumptions have been made: 1. Nowadays, prosperity of an already high performing State cannot be sustained without making further large investments in its telecom infrastructure. 2. Nowadays, a very high Tele-density is the most essential condition for promoting the business and economic growth in a State. Which of the above assumptions is/are valid? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2,","Elimination Logic","L3","Logical Reversal Trap","","Misreading","High","Repeating","",""
"UPSC_2018_CSAT_Q76","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Direct vs Indirect Taxes","Direct vs Indirect Taxes; Trend Analysis; Tax Revenue","",",Q76. [IMAGE: data/pyq/papers/2018/csat/raw/Question76.png] With reference to the above graph, which of the following is/are the most logical and rational inference/inferences that can be made? 1. During the given period, the revenue from Direct Taxes as percentage of gross tax revenue has increased while that of Indirect Taxes decreased. 2. The trend in the revenue from Excise Duty demonstrates that the growth of manufacturing sector has been negative during the given period. Select the correct answer using the code given below. (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2,","Elimination Logic","L3","Logical Reversal Trap","","Misreading","High","Repeating","",""
"UPSC_2018_CSAT_Q77","2018","Aptitude","mcq_standard","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Linear Equations; Sign Analysis; Equations","",",Q77. If x - y = 8, then which of the following must be true? 1.Both x and y must be positive for any value of x and y. 2. If x is positive, y must be negative for any value of x and y. 3. If x is negative, y must be positive for any value of x and y. Select the correct answer using the code given below. (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2 nor 3 Directions for the following 3 (three) items: Read the following two passages and answer the items that follow. Your answers to these items should be based on the passages only. Passage-1 The quest for cheap and plentiful meat has resulted in factory farms where more and more animals are squeezed into smaller lots in cruel and shocking conditions. Such practices have resulted in many of the world's health pandemics such as the avian flu. Worldwide, livestock are increasingly raised in cruel, cramped conditions, where animals spend their short lives under artificial light, pumped full of antibiotics and growth hormones, until the day they are slaughtered. Meat production is water-intensive. 15000 litres of water is needed for every kilogram of meat compared with 3400 litres for rice, 3300 litres for eggs and 255 litres for a kilogram of potatoes.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2018_LOGIC_SET_9","Constraint System"
"UPSC_2018_CSAT_Q78","2018","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2018_P17","","","","Industrial Farming & Sustainability","Factory Farming; Environmental Cost","",",Q78. What is the most rational and crucial message given by the passage? (a) Mass production of meat through industrial farming is cheap and is suitable for providing protein nutrition to poor countries. (b) Meat-producing industry violates the laws against cruelty to animals. (c) Mass production of meat through industrial farming is undesirable and should be stopped immediately. (d) Environmental cost of meat production is unsustainable when it is produced through industrial farming. Passage-2 A male tiger was removed from Pench Tiger Reserve and was relocated in Panna National Park. Later, this tiger trekked toward his home 250 miles away. The trek of this solitary tiger highlights a crisis. Many wildlife reserves exist as islands of fragile habitat in a vast sea of humanity, yet tigers can range over a hundred miles, seeking prey, mates and territory. Nearly a third of India's tigers live outside tiger reserves, a situation that is dangerous for both human and animal. Prey and tigers can only disperse if there are recognized corridors of land between protected areas to allow unmolested passage.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Emerging","CSAT_2018_P17","Passage"
"UPSC_2018_CSAT_Q79","2018","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2018_P18","","","","Wildlife Corridors & Conservation","Habitat Connectivity; Human-Wildlife Conflict","",",Q79. Which of the following is the most rational and crucial message given by the passage? (a) The conflict between man and wildlife cannot be resolved, no matter what efforts we make. (b) Safe wildlife corridors between protected areas is an essential aspect of conservation efforts. (c) India needs to declare more protected areas and set up more tiger reserves. (d) India's National Parks and Tiger Reserves need to be professionally managed.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Emerging","CSAT_2018_P18","Passage"
"UPSC_2018_CSAT_Q8","2018","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2018_P2","","","","Food Safety & Globalization","Foodborne Illness; Supply Chain Risk","",",Q8. Which of the following is the most logical corollary to the above passage? (a) With more options for food come more risks. (b) Food processing is the source of all foodborne illnesses. (c) We should depend on locally produced food only. (d) Globalization of food production should be curtailed. Passage-3 I am a scientist, privileged to be somebody who tries to understand nature using the tools of science. But it is also clear that there are some really important questions that science cannot really answer, such as: Why is there something instead of nothing? Why are we here? In those domains, I have found that faith provides a better path to answers. I find it oddly anachronistic that in today's culture there seems to be a widespread presumption that scientific and spiritual views are incompatible.,","Reading Interpretation","L3","Inference Trap","","Overgeneralization","High","Emerging","CSAT_2018_P2","Passage"
"UPSC_2018_CSAT_Q80","2018","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2018_P18","","","","Wildlife Corridors & Conservation","Habitat Connectivity; Human-Wildlife Conflict","",",Q80. With reference to the above passage, the following assumptions have been made: The strategy of conservation of wildlife by relocating them from one protected area to another is not often successful. India does not have suitable legislation to save the tigers, and its conservation efforts have failed which forced the tigers to live outside protected areas. Which of the above assumptions is/are valid? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2,","Reading Interpretation","L3","Inference Trap","","Assumption Misinterpretation","High","Emerging","CSAT_2018_P18","Passage"
"UPSC_2018_CSAT_Q9","2018","Aptitude","mcq_standard","Reading Interpretation","medium","static","medium","static","","CSAT_2018_P3","","","","Science & Faith","Limits of Science; Spirituality","",",Q9. Which of the following is the most logical and rational inference that can be made from the above passage? (a) It is the faith and not science that can finally solve all the problems of mankind. (b) Science and faith can be mutually complementary if their proper domains are understood. (c) There are some very fundamental questions which cannot be answered by either science or faith. (d) In today's culture, scientific views are given more importance than spiritual views. Directions for the following 4 (four) items: Read the following passage and answer the four items that follow. Your answers should be based on the passage only. Passage It is no longer enough for us to talk about providing for universal access to education. Making available schooling facilities is an essential prerequisite, but is insufficient to ensure that all children attend school and participate in the learning process. The school may be there, but children may not attend or they may drop out after a few months. Through school and social mapping, we must address the entire gamut of social, economic, cultural and indeed linguistic and pedagogic issues, factors that prevent children from weaker sections and disadvantaged groups, as also girls, from regularly attending and completing elementary education. The focus must be on the poorest and most vulnerable since these groups are the most disempowered and at the greatest risk of violation or denial of their right to education. The right to education goes beyond free and compulsory education to include quality education for all. Quality is an integral part of the right to education. If the education process lacks quality, children are being denied their right. The Right of Children to Free and Compulsory Education Act lays down that the curriculum should provide for learning through activities, exploration and discovery. This places an obligation on us to change our perception of children as passive receivers of knowledge, and to move beyond the convention of using textbooks as the basis of examinations. The teaching-learning process must become stress-free; and a massive programme for curricular reform should be initiated to provide for a child-friendly learning system, that is more relevant and empowering.,","Reading Interpretation","L3","Inference Trap","","Overgeneralization","High","Emerging","CSAT_2018_P3","Passage"
"UPSC_2019_CSAT_Q1","2019","Aptitude","pair_match","Reading Interpretation","medium","static","medium","static","","CSAT_2019_P1","","","","Historical Injustice & Social Discrimination","Untouchability; Economic Deprivation; Social Discrimination","",",Q1. What is the main idea that we can infer from the passage? (a) Untouchability in India has not been taken seriously by political theorists. (b) Historical injustice is inevitable in any society and is always beyond repair. (c) Social discrimination and deprivation have their roots in bad economies. (d) It is difficult, if not impossible, to repair every manifestation of historical injustice. Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Emerging","CSAT_2019_P1","Passage"
"UPSC_2019_CSAT_Q10","2019","Aptitude","pair_match","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Painted Cubes; Counting","",",Q10. A solid cube is painted yellow, blue and black such that opposite faces are of same colour. The cube is then cut into 36 cubes of two different sizes such that 32 cubes are small and the other four cubes are big. None of the faces of the bigger cubes is painted blue. How many cubes have only one face painted? (a) 4 (b) 6 (c) 8 (d) 10 Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2019_LOGIC_SET_2","Constraint System"
"UPSC_2019_CSAT_Q11","2019","Aptitude","pair_match","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Percent Increase; Ratios","",",Q11. A and B are two heavy steel blocks. If B is placed on the top of A, the weight increases by 60%. How much weight will reduce with respect to the total weight of A and B, if B is removed from the top of A? (a) 60% (b) 45.5% (c) 40% (d) 37.5% ?? Page 11 Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2019_LOGIC_SET_3","Constraint System"
